"V1","V2"
30,20
15,10
10,2
10,8
37,19
41,18
41,18
41,18
39,21
34,16
34,16
18,6
18,12
13,6
13,7
13,10
20,3
15,4
11,5
12,6
12,6
12,6
12,6
12,6
12,6
12,6
12,6
15,8
16,3
50,28
48,32
22,4
17,13
16,9
13,9
829,631
786,608
700,564
707,157
759,149
726,146
628,127
416,337
309,255
39,29
44,34
46,10
72,12
74,12
108,25
123,102
138,66
161,136
496,204
510,396
213,97
181,143
133,106
46,20
13,5
23,6
101,59
41,28
13,7
12,6
10,2
11,7
12,6
11,9
11,9
11,2
11,7
11,8
19,5
19,3
13,8
13,2
13,11
12,10
10,4
11,4
24,12
341,88
366,95
404,196
387,265
331,184
51,23
10,8
13,11
14,3
14,6
20,4
19,8
10,2
34,27
109,83
166,76
149,39
11,9
40,23
41,11
39,11
26,20
12,9
487,320
11,8
14,9
27,11
26,4
23,4
19,9
21,10
14,8
27,16
27,18
10,4
10,8
18,14
21,12
21,8
21,4
16,12
14,6
10,4
11,7
11,2
19,10
36,6
48,34
51,19
31,22
18,6
14,10
12,4
12,7
15,6
262,79
426,216
459,218
1008,774
278,203
54,14
33,9
364,116
21,13
61,17
11,2
173,46
227,40
82,49
73,13
75,26
70,24
20,11
136,22
155,121
12,10
20,5
22,5
22,6
26,5
26,6
27,6
28,18
28,22
28,17
31,18
45,29
54,33
88,47
20,13
18,13
17,14
17,14
